dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
ett1/H/long,Toto-2.0-1B,144.43758267195767,144.43758267195767,7.093392960482804,1.351232002353759,4860574632813.908,0.4767644943003493,9.60069014716745,12.01821878116544,0.5755264677752888,0.3396872256549886,0.2662750815853876,Energy,7
hospital/M/short,Toto-2.0-1B,2483.692850934377,2483.692850934377,17.288801064754455,0.7542651377776772,0.1918225145402134,0.1721203097314905,5.069286206377001,49.83666171539158,0.1809186548058824,0.0627623625696396,0.0499271165274373,Healthcare,1
solar/D/short,Toto-2.0-1B,128291.95523114355,128291.95523114355,246.08953771289535,0.9600047203135148,1.0833262051399026,0.4183894432067604,5.12455289787617,358.1786638413064,0.5174461720305572,0.3555155628218134,0.2753086123863245,Energy,1
ett1/15T/short,Toto-2.0-1B,4.925566173735119,4.925566173735119,1.0555660429454985,0.6684593540360533,0.4677346134696992,0.2276363059689789,4.791556697994907,2.21936165906666,0.4195516887368926,0.1995458982910191,0.1570783313100977,Energy,7
ett1/15T/medium,Toto-2.0-1B,9.54724826388889,9.54724826388889,1.590568111359127,0.9859564652564804,0.7793212215948627,0.3777282476471709,6.605433068273344,3.0898621755490794,0.5889307161381696,0.3031638188595921,0.2310250521697123,Energy,7
ett1/15T/long,Toto-2.0-1B,8.829738343253968,8.829738343253968,1.572656715029762,0.9980847988349404,0.797291804384779,0.3837193632261568,7.331395097014195,2.9714875640416145,0.5663684677427582,0.2997499248374077,0.2311267579853047,Energy,7
m4_yearly/A/short,Toto-2.0-1B,4173357.6167841903,4173357.6167841903,912.256119236238,3.3936865543370147,0.1677266211653748,0.1547530649236995,31.315830017464695,2042.8797362508128,0.3275852355387126,0.146284497510403,0.1190640752794981,Econ/Fin,1
saugeen/M/short,Toto-2.0-1B,380.8450985863095,380.8450985863095,12.224727085658484,0.7164107734945644,0.3549260866074335,0.349229802048341,4.453856360686501,19.51525297264449,0.5859064394493717,0.3670229809492379,0.2818985590308107,Nature,1
us_births/W/short,Toto-2.0-1B,1753736.2857142857,1753736.2857142857,1020.04638671875,0.9279417685542184,0.0138255410960742,0.0138506939302572,5.694093083228231,1324.287085836861,0.0179770673380257,0.0138470296796444,0.0107916849904275,Healthcare,1
sz_taxi/15T/short,Toto-2.0-1B,16.657169029971765,16.657169029971765,2.710304176414406,0.5404508882389476,992978969227.4916,0.3866009279005016,3.823188890675083,4.081319520690798,0.3816208302652065,0.2534250319856008,0.1990830268495266,Transport,1
sz_taxi/15T/medium,Toto-2.0-1B,16.52274639423077,16.52274639423077,2.753873071915064,0.5370346035165235,9888656530881.86,0.4031035939889743,3.9062566247715047,4.0648181256030105,0.3782991745133651,0.2562938556237386,0.2030040461303402,Transport,1
sz_taxi/15T/long,Toto-2.0-1B,15.700341657763532,15.700341657763532,2.69448896011396,0.5083452739361815,6041425809569.039,0.3950254065234142,4.099114463718425,3.96236566431766,0.3667495076591346,0.2493970984086199,0.2004453455120584,Transport,1
