dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
us_births/W/short,Toto-2.0-2.5B,1568593.142857143,1568593.142857143,945.2146344866072,0.859894815418374,0.0127865182501929,0.0128191489621363,5.182262616461712,1252.434885675556,0.0170016807662622,0.0128311959806775,0.0101775882594201,Healthcare,1
bizitobs_l2c/H/short,Toto-2.0-2.5B,48.47636486235119,48.47636486235119,4.1339818560887895,0.4060616075861555,0.3675718238885454,0.5802883267679613,2.6537118702646065,6.962497027816327,0.3752964602594106,0.2228322326269406,0.1741600826461328,Web/CloudOps,7
bizitobs_l2c/H/medium,Toto-2.0-2.5B,78.44162946428571,78.44162946428571,4.851701136997768,0.4900687414283153,0.4530943005531138,0.7541289290098888,3.296912655785979,8.856727920868163,0.5362883282057586,0.2937778731560564,0.2350354210069163,Web/CloudOps,7
bizitobs_l2c/H/long,Toto-2.0-2.5B,83.7250248015873,83.7250248015873,5.177896360367064,0.5528996066937644,0.59794044593815,0.7735036456341123,4.617971776036624,9.150137966259706,0.5589168359036045,0.3162808540204047,0.2551217755723394,Web/CloudOps,7
m_dense/H/short,Toto-2.0-2.5B,46343.24468424479,46343.24468424479,85.74722295125325,0.7511584839132188,0.2691679751637773,0.2020470910746939,8.984911039985354,215.27481200606073,0.3818439113937667,0.1520942217891153,0.1263362505166914,Transport,1
m_dense/H/medium,Toto-2.0-2.5B,38017.08,38017.08,81.83835720486111,0.7092708227645707,0.2555433029696863,0.1927638264637784,6.927022984856904,194.9796912501402,0.3392400412366104,0.1423884071972217,0.1190790422850471,Transport,1
m_dense/H/long,Toto-2.0-2.5B,36816.584814814814,36816.584814814814,84.26589168595679,0.7275799516647419,0.2538087910338265,0.1947227518269312,7.314749600353382,191.876483225055,0.3321665835862639,0.1458767269636901,0.1238650783798472,Transport,1
us_births/D/short,Toto-2.0-2.5B,156912.88,156912.88,228.25692708333332,0.3358324657237967,0.0221640825271606,0.0217930652463869,2.713630153656014,396.1223043455139,0.0371332516852929,0.0213972347159324,0.0169459599070664,Healthcare,1
hierarchical_sales/D/short,Toto-2.0-2.5B,28.67492038936544,28.67492038936544,2.318384929529248,0.745980702309484,0.6397224766859644,1.0513469772397854,7.1160062816684935,5.354896860758893,1.642823054975429,0.7112548218152736,0.5782212359648098,Sales,1
jena_weather/10T/short,Toto-2.0-2.5B,737.2274879092262,737.2274879092262,4.882546706426711,0.2470183966730379,0.3177934778844946,0.5347558469147494,2.207766041452569,27.15193341015012,0.1686475495659829,0.0303267367830426,0.0254386447329058,Nature,21
jena_weather/10T/medium,Toto-2.0-2.5B,1422.808585858586,1422.808585858586,9.06232131583694,0.5678091620021427,0.720681595240876,0.6359286688990966,5.296165633038817,37.72013501909273,0.2314878109617313,0.0556153079137463,0.0457923314350576,Nature,21
jena_weather/10T/long,Toto-2.0-2.5B,1376.2299933862437,1376.2299933862437,9.299488725611772,0.617589195953794,0.7553982268510961,0.6328564670944008,5.679502130681923,37.09757395553304,0.227006410467409,0.0569051646696268,0.0467572298540438,Nature,21
m4_monthly/M/short,Toto-2.0-2.5B,1987885.9713125,1987885.9713125,551.6584311885127,0.9156190007508958,0.1571809944333853,0.1295832396665499,7.565217416764072,1409.9241012595323,0.2930306294315346,0.1146535598462165,0.0915184415232621,Econ/Fin,1
